what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196701337
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1321196701538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196704947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196712523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196715265
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1321196716149
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1321196716417
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1321196716710
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1321196716825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196717341
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1321196717396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196721492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196725276
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196725472
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196725546
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1321196726251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196729008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196731369
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196731556
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196731619
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1321196732004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196735176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196788694
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196788878
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321196788943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321196792570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197086673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197121038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197124635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197191948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197295423
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197297684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197299844
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1321197303539
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197303833
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197303916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321197319898
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197320441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197321116
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1321197321259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197325487
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321197326130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197327983
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197328287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197337117
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1321197337307
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1321197339778
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1321197339795
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1321197339817
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197348000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321197350046
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197351199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197354002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197354341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197364120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197394287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197398470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197402037
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197402656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321197404867
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197405809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197406865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197406996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197411045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197411693
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197417460
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197418788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197428951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197432188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197433407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197434502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197435110
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197441482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321197444120
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321197445006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197445625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1321197447392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197448048
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321197449311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197450111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197450443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197452704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197455786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197472213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197477121
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1321197478317
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197478831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197480010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197507357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197518016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197523837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197532658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197536634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197537569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197539666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197541511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197551607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197553262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197745588
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197747561
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197747737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197749497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197761866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197763361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197764443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197765175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197768729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197787691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197788328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197789063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197789240
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321197789382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197790503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197799851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197801802
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321197816765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197817205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197820604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197821702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197825815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197827474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197832096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197851370
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321197854365
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1321197854393
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1321197854406
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1321197854476
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321197854520
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1321197854666
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1321197854670
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1321197854926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197865982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197867513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197880140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197882717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197884307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321197885721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197886010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197981786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321197987468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321197990877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197996275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321197997063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198001391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198002008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198006431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198006595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198010925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198011875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198015791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198017443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198020029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198022003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198027937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198033910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198034644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198037129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198048657
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321198061247
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321198064139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198107287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198107850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198113173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321198125395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198134791
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1321198138527
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1321198139021
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1321198139068
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1321198139201
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1321198139218
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1321198139355
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1321198139676
started,bundle,org.eclipse.php.debug.ui,3.0.0.v20110516-1100,"org.eclipse.php.debug.ui",1321198139790
started,bundle,org.eclipse.php.server.ui,3.0.0.v20110516-1100,"org.eclipse.php.server.ui",1321198139797
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1321198140683
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1321198140746
started,bundle,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.ui",1321198140771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198140986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198141048
started,bundle,org.eclipse.dltk.core.index.sql,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql",1321198141330
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1321198141549
started,bundle,org.python.pydev.debug,2.2.1.2011071313,"org.python.pydev.debug",1321198142080
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321198142117
started,bundle,org.eclipse.php.debug.daemon,3.0.0.v20110516-1100,"org.eclipse.php.debug.daemon",1321198142660
started,bundle,org.eclipse.php.server.core,3.0.0.v20110516-1100,"org.eclipse.php.server.core",1321198142721
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1321198142721
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1321198143129
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1321198143130
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1321198143130
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1321198143475
started,bundle,org.eclipse.dltk.core.index.sql.h2,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql.h2",1321198144119
started,bundle,org.eclipse.php.debug.core,3.0.0.v20110516-1100,"org.eclipse.php.debug.core",1321198144286
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321198147636
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1321198148208
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321198160291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198168050
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321198169803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198266944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198276943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198279255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198285702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198288917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198297134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198298816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198300534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198301552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198305453
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321198307298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198310781
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321198312819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198313663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321198317611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198317710
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321198322551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198323172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321198327977
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321198329938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321198334669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321198335380
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321198338193
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1321198339448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1321198340327
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1321198341371
